year,firm,HSK,FOWNER,DEXP,DIASSET,DSOWNER,Y,K,L,M
2004,1200,0.0454545,0,1,0,0,30200.0844585567,3400.00098394569,44.0000161075995,21569.9840515102
2005,1200,0.0454545,0,1,0,0,48000.178085609,3957.99950064881,44.0000161075995,39652.1321542778
2006,1200,0.0454545,0,1,0,0,58901.9808615313,4142.99816847373,45.0000229603415,46350.1589347006
2004,1201,0.0789474,0,0,0,0,15165.9945514505,3941.00087807459,37.9999939303978,11012.99259745
2005,1201,0.0789474,0,0,0,0,19230.0031040525,4183.99997596393,39.9999818354467,12715.0040960588
2006,1201,0.0789474,0,0,1,0,30929.9422945988,4461.00341209412,48.9999853925815,18487.9971906707
2004,1202,0.1777778,0,1,1,0,5600.00069034989,3999.99743959271,45.0000229603415,5006.00264321015
2005,1202,0.1777778,0,0,1,0,29019.9847227681,4189.99994588119,42.0000160321016,21000.0059491841
2006,1202,0.1777778,0,0,1,0,27180.0900283236,4299.99870276908,45.9999817615053,19996.0093474631
2004,1203,0,0,0,0,0,5427.99988625756,1164.99957361031,9.99999907005959,4985.0015832565
2005,1203,0,0,0,0,0,11219.9979907597,1415.00026874059,29.0000049303927,8788.99807903554
2006,1203,0,0,0,0,0,15079.9903252489,1383.99981153019,29.0000049303927,11190.9981779036
2004,1204,0.1034483,0,1,0,0,12263.0014990044,5491.00182697201,86.9999896770518,10888.9958148565
2005,1204,0.1034483,0,0,0,0,21745.9975740665,5873.99934353022,80.0000292260948,16914.0006707726
2006,1204,0.1034483,0,0,1,0,18862.0076371531,5860.00068813364,80.0000292260948,23115.9931244319
2004,1205,0.1034483,0,0,0,0,23188.923307508,1258.00070792663,57.9999993883077,17974.9967179586
2005,1205,0.1034483,0,0,0,0,20205.9824412426,1460.00041653458,39.9999818354467,13149.9995054823
2006,1205,0.1034483,0,0,0,0,15020.0011217218,3185.00137590035,53.9999974855292,9138.00162543818
2004,1206,0.0921053,0,1,1,0,243599.31431133,55783.8678533917,759.999670706985,95396.7700552487
2005,1206,0.0921053,0,1,1,0,282498.918148933,61800.0838351076,752.9998284667,157229.216923545
2006,1206,0.0921053,0,1,1,0,252500.876757891,6239.99712109259,757.999707683139,130672.56899965
2004,1207,0.1290323,0,1,0,0,8283.99815668201,3077.99903228057,30.9999936609611,4104.9999101558
2005,1207,0.1290323,0,1,0,0,12699.9965399276,4084.99997020359,30.9999936609611,8422.99715037018
2006,1207,0.1290323,0,1,0,0,24049.9933734104,4138.00058633193,30.9999936609611,14993.9940014565
2004,1208,0.12,0,0,1,0,20834.9886687518,8303.99497271284,49.9999997285927,10901.9941388223
2005,1208,0.12,0,0,1,0,27718.9063759912,8526.00343320642,71.0000087300671,15986.9972667845
2006,1208,0.12,0,0,1,0,41977.1205488901,7700.00301961892,71.0000087300671,31377.9281635118
2004,1209,0.0222222,0,0,1,0,5037.99769807507,1962.99961863534,90.000029670281,3344.00008625984
2005,1209,0.0222222,0,1,1,0,12994.0001112225,2372.00056900108,45.0000229603415,7199.99780397048
2006,1209,0.0222222,0,0,0,0,25859.9314109445,844.999469883354,80.0000292260948,16783.0042241444
2004,1210,0.0065574,0,0,0,0,13010.005574701,2884.00144660081,305.000068134747,7140.99927483785
2005,1210,0.0065574,0,0,1,0,25614.9130020456,3363.99992904369,359.999988677944,12254.0037584788
2006,1210,0.0065574,0,0,1,0,26661.07725285,3363.99992904369,309.999907781464,11713.0045086874
2004,1211,0,0,0,0,0,6748.99578360807,765.000127122711,32.0000031104089,5207.99904230927
2005,1211,0,0,0,0,0,9406.99650086051,1200.00019706871,32.0000031104089,5684.00290329136
2006,1211,0,0,0,0,0,8889.9970795648,1184.99993652046,37.0000032321638,5540.00122023317
2004,1212,0.1296296,0,1,0,0,20091.9999021533,4007.99742379991,53.9999974855292,12280.009803114
2005,1212,0.1296296,0,1,0,0,40039.0297052534,4573.00126371189,57.9999993883077,24623.0924726431
2006,1212,0.1296296,0,0,0,0,59679.8666226514,8667.99685649619,68.0000200480277,36539.8965944311
2004,1213,0.22,0,1,1,0,175316.817176211,49095.8603677902,300.000157603181,118218.513466336
2005,1213,0.22,0,1,1,0,220252.52324285,51133.237241251,309.999907781464,156460.678218165
2006,1213,0.22,0,1,1,0,191850.173494811,51228.9458545553,349.999945930793,144991.442149158
2004,1214,0.0407895,0,0,0,0,124071.091642524,93018.157963821,759.999670706985,103961.924446798
2005,1214,0.0407895,0,0,0,0,138189.33271008,94405.0644944373,668.999959774217,100808.706006307
2006,1214,0.0407895,0,0,0,0,131579.959125997,100947.918054817,592.000216148708,98056.5860804042
2004,1215,0.0285714,0,0,0,0,7092.00236025985,802.000314491117,34.9999978478706,6058.00005096485
2005,1215,0.0285714,0,0,0,0,11028.0025127997,762.000338566851,39.9999818354467,8633.00562668456
2006,1215,0.0285714,0,0,0,0,10389.0017342304,762.000338566851,39.9999818354467,6956.0008662017
2004,1216,0.07,0,0,0,0,103389.63559424,17200.0057998144,99.9999814011926,68690.0750639284
2005,1216,0.07,0,0,0,0,151590.790247693,24974.9849271736,104.000010489298,127752.490118843
2006,1216,0.07,0,0,0,0,189194.33626927,30452.0928048617,118.00004431306,126217.261669357
2004,1217,0.1313131,0,1,0,0,84772.7986766783,18042.0062747095,99.0000148366767,63318.9543424739
2005,1217,0.1313131,0,1,0,0,116712.62549026,30178.9517967302,110.999977654333,90168.0111878735
2006,1217,0.1313131,0,1,0,0,121159.119758693,37898.9997916257,135.000029910815,101920.665457626
2004,1218,0.1410256,0,1,1,0,13033.0015440102,3550.00041723343,78.0000135182131,7021.00044220192
2005,1218,0.1410256,0,0,0,0,13643.0020660569,3500.00263382973,76.9999675172732,8382.00143763871
2006,1218,0.1410256,0,0,0,0,27674.8683343742,4200.00082205995,71.9999914308445,18092.0157292326
2004,1219,0.1764706,0,0,0,0,14762.0060475498,8194.99597479785,51.0000187310628,9144.99487125713
2005,1219,0.1764706,0,0,0,0,14376.0082164126,8244.00047806669,44.0000161075995,10407.9997898381
2006,1219,0.1764706,0,0,0,0,23011.9747332248,7056.99780526748,44.0000161075995,14037.9969496782
2004,1220,0.1777778,0,0,1,0,24747.0111725593,4877.00216680255,45.0000229603415,16398.0056547509
2005,1220,0.1777778,0,0,1,0,34904.1146666889,7899.99969620461,45.9999817615053,25354.9688582698
2006,1220,0.1777778,0,0,1,0,36343.8398163813,8249.99604553895,45.9999817615053,23845.9578554258
2004,1221,0,0,0,0,0,15243.9960061678,1639.00069043901,13.9999953853871,8120.00460277683
2005,1221,0,0,0,0,0,20959.9970984031,97.0000020851719,14.9999969834672,12514.0088028724
2006,1221,0,0,0,0,0,21176.0054230274,153.999907228329,14.9999969834672,15328.0076607732
2004,1222,0.0214286,0,0,0,0,97751.1262968846,639.999887133631,139.99994083471,81935.6940759368
2005,1222,0.0214286,0,0,0,0,54092.996405819,1229.99944850937,54.999989812215,41541.1590889242
2006,1222,0.0214286,0,0,0,0,50479.8739407394,2585.00055075362,54.999989812215,40075.081052661
2004,1223,0.1,0,0,0,0,11649.0044452618,4399.99639241353,90.000029670281,8371.99930038639
2005,1223,0.1,0,1,0,0,12408.0036621426,5132.00140752547,90.9999539069783,9525.99827235712
2006,1223,0.1,0,0,0,0,28061.9543444556,7560.00401304881,95.9999816190895,20816.0166371471
2004,1224,0.12,0,1,0,0,46860.0134927866,13982.0130442064,199.999926690406,34275.9766995598
2005,1224,0.12,0.3319187,1,0,0,43322.1790025016,14836.9949561509,199.999926690406,30171.1062892233
2006,1224,0.12,0,1,0,0,48154.987768874,2644.99908934676,199.999926690406,29623.9963682919
2004,1225,0.0392157,0,0,1,0,11426.9970844389,5103.00060693059,51.0000187310628,6947.00562225883
2005,1225,0.0392157,0,0,1,0,15208.0017615691,4429.99617673807,49.9999997285927,9852.99747445499
2006,1225,0.0392157,0,0,1,0,22622.0415545862,4429.99617673807,49.9999997285927,11625.9971137145
2004,1226,0.0625,0,0,0,0,5749.99923069952,913.0001090168,32.0000031104089,4201.00054121746
2005,1226,0.0625,0,0,0,0,5805.99916054201,741.000277655652,30.9999936609611,4005.00056269269
2006,1226,0.0625,0,0,0,0,7016.9996122947,1420.99981797403,29.9999885501375,6235.99856461223
2004,1227,0.2313378,0.331889,1,1,0,997462.666521868,302773.415161942,2706.00051757469,542259.528127035
2005,1227,0.2313378,0.3280777,1,1,0,1333863.2647276,391018.440398537,2480.00039888564,885590.559220836
2006,1227,0.2313378,0.5896969,1,1,0,1520591.55799213,380054.52186401,3047.00067343062,917465.2651068
2004,1228,0.0421053,0,0,0,0,18810.0014616297,4478.00090832343,95.0000102979492,14751.9860476185
2005,1228,0.0421053,0,0,0,0,14579.9999188966,4709.00070520316,109.999959762842,9134.99571740241
2006,1228,0.0421053,0,0,0,0,19380.0022200807,5988.00152370956,99.9999814011926,13663.0037117117
2004,1229,0.08,0,1,1,0,16585.0008063436,6999.99700373848,99.9999814011926,7441.00351663781
2005,1229,0.08,0,0,1,0,23909.9507346346,10509.995124717,92.9999541367585,16349.99711708
2006,1229,0.08,0,1,1,0,29019.9847227681,9999.99628023887,88.0000163259194,21888.9889129364
2004,1230,0.0333333,0,0,0,0,9341.00381231651,558.999735506362,29.9999885501375,6371.99572419866
2005,1230,0.0333333,0,0,0,0,14119.9927840149,914.9999402729,30.9999936609611,8527.00103396661
2006,1230,0.0333333,0,0,0,0,12269.9934023619,2049.99985212847,30.9999936609611,8479.00171865954
2004,1231,0.0408163,0,0,1,0,177646.340190253,4126.00126407787,196.00006679083,127303.591878031
2005,1231,0.0408163,0,0,1,0,230148.49269611,4126.00126407787,196.00006679083,141192.572504731
2006,1231,0.0408163,0,0,1,0,230517.025031672,4511.99642118276,196.00006679083,163572.23892017
2004,1232,0.1962541,0,0,0,0,740129.167038284,142911.380449265,1227.9998665077,300850.878288181
2005,1232,0.1962541,0,0,1,0,789251.257733829,174351.73442433,3484.99887366692,375063.265978973
2006,1232,0.1962541,0,0,1,0,955958.709307658,97519.730439962,3237.99956533874,452883.410783213
2004,1233,0.1320225,0,1,0,0,123080.020993022,16895.9968487951,356.00009581669,67910.0965607654
2005,1233,0.1320225,0,1,0,0,100509.748321387,20899.9908467864,255.999886213257,79417.1802679552
2006,1233,0.1320225,0,1,0,0,91389.87733037,18912.0015090675,255.999886213257,68333.8137557724
2004,1234,0.1153846,1,0,1,0,21104.9945503394,8895.99985330172,52.0000146337678,13415.9959282038
2005,1234,0.1153846,0,0,1,0,18488.9955694749,7972.99910301765,52.0000146337678,9499.00181535233
2006,1234,0.1153846,0,0,1,0,25900.0453849302,10170.005196438,52.0000146337678,18515.0093806695
2004,1235,0.1125,0,0,0,0,39420.0559485811,6262.9963516444,160.00002956259,25610.0466308951
2005,1235,0.1125,0,0,0,0,43500.1645574715,6714.99926835151,136.000015539898,29282.9290812551
2006,1235,0.1125,0,0,0,0,55000.0844682614,3351.99845271054,145.000037349022,34691.8476398582
2004,1236,0.0714286,0,0,0,0,22420.0292216607,1380.99978814178,28.0000137150977,17061.9991900901
2005,1236,0.0714286,0,0,0,0,33820.0804087496,1380.99978814178,28.0000137150977,25616.9622770556
2006,1236,0.0714286,0,0,0,0,44429.991294833,1381.99999401924,28.0000137150977,34204.0726741421
2004,1237,0.0625,0,0,0,0,35459.97944639,6345.00393295906,112.00001441495,29090.0072291787
2005,1237,0.0625,0,0,0,0,47910.0225235902,7201.99968160808,112.00001441495,34181.1636208403
2006,1237,0.0625,0,0,0,0,65999.9986134349,7201.99968160808,121.000054982807,39919.8910015668
2004,1238,0.0681818,0,0,1,0,5925.00020143026,3404.99925572288,44.0000161075995,3974.99989232348
2005,1238,0.0681818,0,1,0,0,10239.9907984067,3437.99936072873,42.0000160321016,6773.00406911868
2006,1238,0.0681818,0,1,0,0,9106.00167646276,4825.99881191145,42.0000160321016,6466.00026972674
2004,1239,0.0465116,0,0,0,0,38250.0443985342,18942.0007996167,85.9999745222021,20974.0030539331
2005,1239,0.0465116,0,0,0,0,65019.9873953608,18942.0007996167,85.9999745222021,36191.8777104842
2006,1239,0.0465116,0,0,0,0,85040.2540135132,18942.0007996167,98.0000510902973,46757.03478122
2004,1240,0.0142857,0,0,1,0,13800.001778195,6579.9998399786,69.9999830565469,10496.9918014704
2005,1240,0.0142857,0,0,0,0,5969.99876787184,157.999994781739,69.9999830565469,4177.00181909569
2006,1240,0.0142857,0,0,0,0,9880.00206747012,372.000054210393,69.9999830565469,7141.99908472138
2004,1241,0.0606061,0,0,0,0,18118.9929256896,3422.99781431188,33.0000144716093,15813.0052890807
2005,1241,0.0606061,0,0,0,0,29191.1248919466,3422.99781431188,33.0000144716093,21106.999620061
2006,1241,0.0606061,0,0,0,0,39698.9492868958,3422.99781431188,33.0000144716093,33430.0341182026
2004,1242,0.1111111,0,0,0,0,24189.8886390738,2009.99999788323,36.0000022155801,17468.9971961344
2005,1242,0.1111111,0,0,0,0,30800.0009559807,2009.99999788323,40.9999972651235,19420.0050133646
2006,1242,0.1111111,0,0,0,0,59340.0656392851,2009.99999788323,66.0000170262581,37154.1220157439
2004,1243,0,0,0,0,0,11771.9987126923,2380.00055533613,25.0000043782954,7681.99839518543
2005,1243,0,0,0,0,0,29579.889481494,1620.00092627345,25.0000043782954,21234.9990922596
2006,1243,0,0,0,0,0,44399.7891706385,2394.9987789215,29.0000049303927,27968.1040843569
2004,1244,0.0128205,0,1,0,0,30279.918015455,3649.998369996,78.0000135182131,19500.0049812398
2005,1244,0.0128205,0,1,0,0,48319.9597683646,4064.00004365419,78.0000135182131,32015.9661647562
2006,1244,0.0128205,0,1,0,0,58858.998106117,4506.99989773325,78.0000135182131,44476.2225218507
2004,1245,0.1090909,0,0,0,0,12824.0039204335,3265.9991066498,54.999989812215,11252.9995639463
2005,1245,0.1090909,0,0,0,0,21020.0074740629,4633.0005308647,45.0000229603415,17596.0020680825
2006,1245,0.1090909,0,0,1,0,32329.9718496515,4672.99746396159,42.9999950251771,27006.9629830469
2004,1246,0,0,0,0,0,7261.99599156387,2230.00030226723,30.9999936609611,5146.00003683667
2005,1246,0,0,0,0,0,10349.9917335254,2008.99926708693,29.0000049303927,6534.99590871014
2006,1246,0,0,0,0,0,17719.9960279017,1500.00091936483,25.9999860114452,9119.99924241644
2004,1247,0,0,0,0,0,9421.00453104358,963.999715995476,28.0000137150977,6163.99878914392
2005,1247,0,0,0,0,0,11980.0015374002,1108.0001470236,28.0000137150977,8333.00154675322
2006,1247,0,0,0,0,0,17719.9960279017,1254.00034962419,28.0000137150977,11989.0018977671
2004,1248,0,0,0,1,0,6424.00478185652,1342.99973606932,34.9999978478706,4006.99955668099
2005,1248,0,0,0,0,0,15919.9926863796,1808.99912192012,34.9999978478706,11711.9972336131
2006,1248,0,0,0,0,0,31049.8730876809,1821.99985821214,34.9999978478706,22601.9168944048
2004,1249,0.137931,0,0,0,0,29639.997646287,1702.99884083184,57.9999993883077,19587.0125385292
2005,1249,0.137931,0,0,1,0,30069.9014913653,5130.00031721451,57.9999993883077,21198.9938578821
2006,1249,0.137931,0,0,1,0,46293.1832864177,8083.00509444294,71.9999914308445,33064.9801574097
2004,1250,0.1190476,0,0,0,0,11701.9994576336,1609.99926265477,42.0000160321016,7792.00120524818
2005,1250,0.1190476,0,0,0,0,30510.0067820468,2841.99912279681,29.9999885501375,22552.9239113558
2006,1250,0.1190476,0,0,0,0,59660.1755158772,3349.99790685663,69.9999830565469,39842.9199129268
2004,1251,0,0,1,1,0,80677.0962121987,21071.0007055244,199.999926690406,45027.1085681336
2005,1251,0,0,1,1,0,63989.8656125981,21071.0007055244,209.999888549361,28478.0814944433
2006,1251,0,0,1,1,0,135669.898860854,21071.0007055244,209.999888549361,87198.2900337416
2004,1252,0.1555556,0,0,0,0,19487.9966771087,1200.00019706871,45.0000229603415,9916.00105947427
2005,1252,0.1555556,0,0,0,0,31807.9010945678,1200.00019706871,78.0000135182131,21445.0043543867
2006,1252,0.1555556,0,0,0,0,68569.2868566179,1200.00019706871,75.9999741382433,51226.8967377037
2004,1253,0.2040816,0,1,0,0,16767.0008729268,34957.9084138294,98.0000510902973,7893.00339629231
2005,1253,0.2040816,0,1,0,0,153494.497736177,34957.9084138294,148.999954414134,127484.491386752
2006,1253,0.2040816,0,1,0,0,112769.365645011,34957.9084138294,297.999855021425,85028.3492113069
2004,1254,0.0714286,0,1,0,0,7345.99833701556,3270.99990992195,69.9999830565469,5124.00172670311
2005,1254,0.0714286,0,1,0,0,38439.8515033291,3270.99990992195,49.9999997285927,30493.8407628258
2006,1254,0.0714286,0,1,0,0,61410.1248267941,3270.99990992195,49.9999997285927,47865.9655721737
2004,1255,0.0714286,0,1,0,0,5040.00322023134,1389.99996368662,69.9999830565469,3880.00220144543
2005,1255,0.0714286,0,1,0,0,5810.00087239506,1389.99996368662,74.9999914847772,2595.00053041808
2006,1255,0.0714286,0,1,0,0,13849.9929141273,1389.99996368662,69.9999830565469,9777.99762259114
2004,1256,0.0578512,0,1,0,0,30783.0656131011,1219.9998319727,121.000054982807,20063.9911029693
2005,1256,0.0578512,0,1,0,0,37568.0787731245,1219.9998319727,127.999966218293,21152.005443438
2006,1256,0.0578512,0,1,0,0,45294.0066868588,1219.9998319727,121.000054982807,30122.871117588
2004,1257,0.1401274,0,0,1,0,207208.331810574,36344.9301479307,314.000004424809,126413.050121797
2005,1257,0.1401274,0,0,1,0,265468.110144511,50508.1505868682,320.999960475267,175043.536156033
2006,1257,0.1401274,0,0,1,0,363487.431857378,53921.2538925719,320.999960475267,191162.666185972
2004,1258,0.1008403,0,1,1,0,45728.1792207484,28541.0876507047,237.999839666243,32130.146124041
2005,1258,0.1008403,0,1,1,0,52077.0691824314,34650.9354026103,237.999839666243,37197.9897565995
2006,1258,0.1008403,0,1,1,0,95532.3296932915,35218.9651793947,220.000099802503,69403.3211127171
2004,1259,0.2439024,0,1,1,0,61568.1518253128,5313.00039076615,40.9999972651235,50108.2026890697
2005,1259,0.2439024,0,1,1,0,153886.408178852,9031.99904414803,46.9999717196358,126409.257787178
2006,1259,0.2439024,0,1,1,0,356051.264189718,23348.0792356891,85.9999745222021,272477.140093126
2004,1260,0,0,0,0,0,4999.99904291891,3114.99865674515,45.9999817615053,3769.9989427336
2005,1260,0,0,0,0,0,10829.9963178544,3142.00056928154,45.9999817615053,7422.99579028764
2006,1260,0,0,0,0,0,17100.0044034087,3142.00056928154,45.9999817615053,12566.9923389688
2004,1261,0.1979621,0,0,1,0,509181.594959818,111933.47493385,686.999799243275,145665.765661452
2005,1261,0.1979621,0,1,1,0,585862.266013437,159203.73290289,677.99980477644,171001.909142757
2006,1261,0.1979621,0,1,1,0,588433.970660371,134893.384370004,710.999694409961,207845.438848146
2004,1262,0.1304348,0,1,0,0,10829.9963178544,1859.00002282584,45.9999817615053,7560.00401304881
2005,1262,0.1304348,0,1,0,0,19100.0073719382,3505.99977042299,160.00002956259,10485.9967164934
2006,1262,0.1304348,0,0,0,0,21249.9962950084,4099.9989639613,69.9999830565469,15125.9940038131
2004,1263,0.0178571,0,1,0,0,19386.0109520743,6893.00218586955,168.000003460253,15997.0082601875
2005,1263,0.0178571,0,1,0,0,23525.9653810369,6904.9995453514,168.000003460253,17509.0120212228
2006,1263,0.0178571,0,1,0,0,24768.0550744472,7333.00008730817,168.000003460253,18476.0023732332
2004,1264,0,0,0,1,0,10319.9995971531,3717.00308400639,39.9999818354467,7597.99746418637
2005,1264,0,0,0,1,0,10730.0017637466,3846.00028403202,39.9999818354467,8080.00685576056
2006,1264,0,0,0,1,0,14339.9983630373,3846.00028403202,39.9999818354467,10566.9977128679
2004,1265,0.030303,0,0,0,0,25720.9213493,3951.0000378846,66.0000170262581,17561.0032808191
2005,1265,0.030303,0,0,0,0,34084.9085229059,4938.99920708992,80.0000292260948,19546.9980266714
2006,1265,0.030303,0,0,1,0,39100.0881325372,5923.00381277276,80.0000292260948,24028.1178343205
2004,1266,0.1162791,0,1,0,0,18077.9998488976,2940.00041062181,42.9999950251771,15618.9937390045
2005,1266,0.1162791,0,1,0,0,33309.90236228,3750.9971864439,80.0000292260948,23860.9855420989
2006,1266,0.1162791,0,1,0,0,41759.823666412,5817.00032627111,90.000029670281,30374.8426383811
2004,1267,0.0438596,0,0,0,0,18103.0009164473,4966.99843486204,113.999948883039,11226.0022956932
