edad,mujer,hispano,educ,renta,horassem,semtr,sindic,convlab,region,raza,estciv,exper,sal
52,0,0,13,80000,60,52,0,0,1,1,1,33,25.6410256410256
49,1,0,12,30000,40,52,0,0,1,1,1,31,14.4230769230769
58,0,0,12,25000,40,48,0,0,1,1,7,40,13.0208333333333
59,0,0,20,110000,50,52,0,0,1,1,1,33,42.3076923076923
28,1,0,14,60000,40,52,0,0,1,1,7,8,28.8461538461538
41,0,0,16,138000,60,52,0,0,1,1,1,19,44.2307692307692
35,1,0,16,77000,40,52,0,0,1,1,1,13,37.0192307692308
63,0,0,16,81240,40,52,0,0,1,1,1,41,39.0576923076923
56,1,0,16,78000,40,52,0,0,1,1,7,34,37.5
53,0,0,18,100000,50,52,0,1,1,1,1,29,38.4615384615385
31,0,0,12,62000,40,52,0,0,1,1,1,13,29.8076923076923
38,0,0,12,60000,40,52,0,0,1,1,1,20,28.8461538461538
48,0,0,13,70000,50,52,0,0,1,1,1,29,26.9230769230769
38,0,0,16,45000,45,52,0,0,1,1,1,16,19.2307692307692
37,1,0,14,25000,40,52,0,0,1,1,1,17,12.0192307692308
45,0,0,20,90000,40,52,0,0,1,1,1,19,43.2692307692308
44,1,0,13,46700,40,52,0,0,1,1,1,25,22.4519230769231
43,0,0,13,48000,50,52,0,0,1,1,1,24,18.4615384615385
41,1,0,12,33280,40,52,0,0,1,1,1,23,16
42,0,0,16,103576,45,52,0,0,1,1,1,20,44.2632478632479
39,0,0,16,200000,40,52,0,0,1,1,1,17,96.1538461538462
39,1,0,13,60000,40,52,0,0,1,1,1,20,28.8461538461538
34,0,0,12,45000,40,52,0,0,1,1,5,16,21.6346153846154
52,1,0,13,31000,40,52,0,0,1,1,4,33,14.9038461538462
52,1,0,18,85000,50,52,0,0,1,1,1,28,32.6923076923077
62,1,0,12,38000,40,52,0,0,1,1,1,44,18.2692307692308
33,0,0,12,35000,40,52,0,0,1,1,7,15,16.8269230769231
56,0,0,13,94000,70,52,0,0,1,1,1,37,25.8241758241758
56,0,0,16,54000,46,52,0,0,1,1,1,34,22.5752508361204
35,1,0,12,21000,38,52,0,0,1,1,1,17,10.6275303643725
25,0,1,8,22000,40,52,0,0,1,1,1,11,10.5769230769231
40,0,0,16,75000,70,52,0,0,1,1,1,18,20.6043956043956
50,0,0,16,15000,55,52,0,0,1,1,1,28,5.24475524475525
52,1,0,16,15000,50,52,0,0,1,1,1,30,5.76923076923077
44,0,0,13,66000,70,52,0,0,1,1,1,25,18.1318681318681
38,1,0,16,100000,60,52,0,0,1,1,1,16,32.0512820512821
39,0,0,16,75000,50,52,0,0,1,1,1,17,28.8461538461538
43,0,0,16,63000,40,52,0,0,1,1,1,21,30.2884615384615
45,1,0,18,62000,40,49,0,0,1,1,1,21,31.6326530612245
65,1,0,16,30000,40,52,0,0,1,1,1,43,14.4230769230769
29,0,0,16,80000,40,52,0,0,1,1,1,7,38.4615384615385
47,0,0,16,100000,40,52,0,0,1,1,1,25,48.0769230769231
63,0,0,20,150002,40,52,0,0,1,1,1,37,72.1163461538462
47,0,0,20,145000,50,52,0,0,1,1,1,21,55.7692307692308
51,0,0,16,110000,40,52,0,0,1,1,1,29,52.8846153846154
41,1,0,12,27880,58,52,0,0,1,1,5,23,9.24403183023873
28,0,0,13,41000,50,52,0,0,1,1,7,9,15.7692307692308
47,0,0,18,100000,40,52,0,0,1,1,1,23,48.0769230769231
32,0,0,20,115000,36,52,0,0,1,1,1,6,61.4316239316239
48,0,0,11,90000,51,52,0,0,1,1,1,31,33.9366515837104
36,1,0,12,24000,40,52,0,0,1,1,1,18,11.5384615384615
48,1,0,13,47000,70,52,0,0,1,1,1,29,12.9120879120879
49,0,0,14,85000,70,52,0,0,1,1,1,29,23.3516483516484
43,1,0,18,177000,45,52,0,0,1,1,7,19,75.6410256410256
33,0,0,16,88000,40,52,0,0,1,4,7,11,42.3076923076923
37,0,0,12,70000,40,52,0,0,1,1,1,19,33.6538461538462
37,1,0,14,50000,40,52,0,0,1,1,1,17,24.0384615384615
29,0,0,14,25480,40,52,0,0,1,1,7,9,12.25
73,0,0,16,30680,40,52,0,0,1,1,4,51,14.75
46,1,1,13,34866,52,52,0,0,1,1,5,27,12.8942307692308
33,0,0,18,80000,50,52,0,0,1,1,7,9,30.7692307692308
27,1,0,16,72000,50,52,0,0,1,1,7,5,27.6923076923077
30,1,0,16,105000,55,52,0,0,1,1,7,8,36.7132867132867
65,1,0,12,38000,40,52,0,0,1,1,4,47,18.2692307692308
49,1,0,16,125000,42,52,1,0,1,1,1,27,57.2344322344322
45,0,0,14,123000,42,52,1,0,1,1,1,25,56.3186813186813
22,0,0,16,13200,40,52,0,0,1,1,7,0,6.34615384615385
56,0,0,16,100000,50,52,0,0,1,1,1,34,38.4615384615385
38,0,0,14,92000,40,52,0,1,1,1,7,18,44.2307692307692
65,0,0,13,29736,40,52,0,0,1,1,5,46,14.2961538461538
61,1,0,14,65000,45,52,0,0,1,1,4,41,27.7777777777778
50,1,0,14,40000,40,52,0,0,1,1,1,30,19.2307692307692
50,0,0,12,90000,48,52,1,0,1,1,1,32,36.0576923076923
40,0,0,14,64000,45,52,0,0,1,1,5,20,27.3504273504273
41,1,0,14,38000,37,52,0,0,1,1,1,21,19.7505197505198
43,0,0,14,55000,40,52,1,0,1,1,1,23,26.4423076923077
31,0,0,16,100000,40,52,0,0,1,4,7,9,48.0769230769231
47,0,0,16,85700,40,52,0,0,1,1,1,25,41.2019230769231
46,1,0,16,120000,40,52,0,0,1,1,1,24,57.6923076923077
41,0,0,13,100000,48,52,1,0,1,1,1,22,40.0641025641026
39,1,0,16,72000,40,52,0,0,1,1,1,17,34.6153846153846
49,0,0,16,175000,50,52,0,0,1,1,1,27,67.3076923076923
31,0,0,18,120000,45,52,0,0,1,1,1,7,51.2820512820513
36,1,1,18,70400,40,52,0,0,1,1,1,12,33.8461538461538
52,0,0,13,118000,50,52,0,0,1,1,1,33,45.3846153846154
27,1,0,14,52000,40,52,0,0,1,1,7,7,25
51,0,0,12,41000,40,52,0,0,1,1,5,33,19.7115384615385
36,0,0,14,29000,40,48,0,0,1,1,7,16,15.1041666666667
51,0,0,14,100600,40,52,0,0,1,1,1,31,48.3653846153846
26,1,0,16,75000,60,52,0,0,1,1,1,4,24.0384615384615
36,0,0,14,70400,40,52,0,0,1,1,1,16,33.8461538461538
38,0,0,14,55000,40,52,0,0,1,1,1,18,26.4423076923077
35,1,0,14,69000,40,52,0,0,1,1,1,15,33.1730769230769
54,1,0,20,85002,40,52,0,0,1,1,1,28,40.8663461538462
59,0,0,18,80002,38,52,0,0,1,4,1,35,40.4868421052632
48,0,0,16,85000,37,52,0,0,1,1,1,26,44.1787941787942
39,1,1,14,63000,52,52,0,0,1,1,1,19,23.2988165680473
45,0,0,12,52000,40,52,0,0,1,1,1,27,25
21,1,1,13,23002,40,52,0,0,1,1,7,2,11.0586538461538
19,1,1,12,23000,40,52,0,0,1,1,7,1,11.0576923076923
36,0,0,12,50000,45,51,0,0,1,1,1,18,21.7864923747277
56,0,0,12,92000,45,52,0,0,1,2,1,38,39.3162393162393
54,1,0,12,44000,40,52,0,0,1,2,1,36,21.1538461538462
24,1,0,13,52000,40,52,0,0,1,2,1,5,25
24,0,0,13,35000,40,52,0,0,1,2,1,5,16.8269230769231
50,1,1,13,67000,60,52,0,0,1,1,5,31,21.474358974359
56,0,0,16,82000,45,52,0,0,1,1,1,34,35.042735042735
48,1,0,16,55000,40,52,0,0,1,1,1,26,26.4423076923077
48,0,0,13,66000,42,52,0,0,1,1,1,29,30.2197802197802
48,0,1,16,35000,40,52,0,0,1,1,1,26,16.8269230769231
40,1,0,12,45000,40,52,0,0,1,1,7,22,21.6346153846154
48,0,0,12,45000,40,52,0,0,1,3,5,30,21.6346153846154
48,0,0,12,28900,49,52,0,0,1,2,7,30,11.3422291993721
54,1,0,6,30000,40,52,0,0,1,2,1,42,14.4230769230769
57,0,0,8,40000,40,52,0,0,1,2,1,43,19.2307692307692
65,1,0,13,42000,38,52,0,0,1,2,3,46,21.2550607287449
43,0,0,16,140000,40,52,0,0,1,1,1,21,67.3076923076923
43,1,0,20,407720,50,52,0,0,1,1,1,17,156.815384615385
49,0,0,18,150000,50,52,0,0,1,1,1,25,57.6923076923077
51,1,0,20,105000,50,52,0,0,1,1,4,25,40.3846153846154
43,1,0,12,75002,40,52,0,0,1,1,1,25,36.0586538461538
48,0,0,18,88000,60,52,0,0,1,1,1,24,28.2051282051282
27,1,0,16,46000,40,52,0,0,1,1,7,5,22.1153846153846
45,0,0,16,35000,38,52,0,0,1,1,1,23,17.7125506072875
44,1,0,13,50000,40,52,0,0,1,1,1,25,24.0384615384615
53,0,0,16,150000,50,52,0,0,1,1,1,31,57.6923076923077
35,0,0,16,80000,60,52,0,0,1,1,1,13,25.6410256410256
34,0,0,18,155000,50,52,0,0,1,1,1,10,59.6153846153846
34,0,0,13,167000,50,52,0,0,1,1,1,15,64.2307692307692
44,1,0,16,65000,40,52,0,0,1,1,1,22,31.25
44,0,0,16,105000,40,52,0,0,1,1,1,22,50.4807692307692
45,0,0,12,100000,40,52,0,0,1,1,1,27,48.0769230769231
43,1,0,16,63000,40,52,0,0,1,1,7,21,30.2884615384615
28,0,1,11,28000,40,52,0,0,1,1,7,11,13.4615384615385
48,0,1,4,11000,40,52,0,0,1,1,3,38,5.28846153846154
24,0,1,4,30100,40,52,0,0,1,1,7,14,14.4711538461538
53,0,0,14,60000,40,52,0,0,1,1,5,33,28.8461538461538
29,0,0,16,389599,55,52,0,0,1,1,7,7,136.223426573427
29,1,0,18,58000,50,52,0,0,1,1,7,5,22.3076923076923
23,0,0,16,55000,50,52,0,0,1,1,7,1,21.1538461538462
37,1,0,20,130000,40,52,0,0,1,1,1,11,62.5
36,0,0,16,389599,50,52,0,0,1,1,1,14,149.845769230769
54,0,1,12,66000,45,52,0,0,1,2,1,36,28.2051282051282
50,1,1,16,87000,40,52,0,0,1,2,1,28,41.8269230769231
39,0,0,18,389599,99,52,0,0,1,1,1,15,75.6796814296814
64,0,0,13,50000,40,52,0,0,1,2,1,45,24.0384615384615
60,1,0,12,36000,40,52,0,0,1,2,1,42,17.3076923076923
36,1,0,14,50000,49,52,0,0,1,2,7,16,19.6232339089482
24,1,0,13,40000,40,52,0,0,1,2,5,5,19.2307692307692
57,1,0,12,21000,36,52,0,0,1,1,1,39,11.2179487179487
64,1,0,18,115000,40,52,0,0,1,1,1,40,55.2884615384615
43,0,0,12,52000,46,52,0,0,1,2,1,25,21.7391304347826
40,1,0,14,80000,40,52,0,0,1,2,1,20,38.4615384615385
55,1,1,11,48000,56,52,0,0,1,2,6,38,16.4835164835165
62,1,1,9,27532,40,52,0,0,1,2,6,47,13.2365384615385
39,1,0,10,21000,40,52,0,0,1,1,1,23,10.0961538461538
51,0,0,20,55000,40,52,0,0,1,1,1,25,26.4423076923077
54,1,0,16,98000,50,52,0,0,1,1,1,32,37.6923076923077
41,0,0,16,389599,60,52,0,0,1,1,1,19,124.871474358974
57,1,0,4,20800,38,52,0,0,1,2,7,47,10.5263157894737
27,0,0,12,15600,38,52,0,0,1,2,7,9,7.89473684210526
47,1,0,14,60000,50,52,0,0,1,1,7,27,23.0769230769231
28,0,0,16,105000,50,52,0,0,1,1,7,6,40.3846153846154
51,1,0,16,50000,40,52,0,0,1,1,7,29,24.0384615384615
71,0,0,20,12000,49,52,0,0,1,1,1,45,4.70957613814757
66,1,0,16,45000,40,52,1,0,1,1,1,44,21.6346153846154
37,1,0,20,50000,40,52,0,0,1,1,5,11,24.0384615384615
33,1,0,14,23000,40,52,0,0,1,1,7,13,11.0576923076923
45,0,0,18,160000,50,52,0,0,1,1,1,21,61.5384615384615
51,0,0,12,60000,50,52,0,0,1,1,1,33,23.0769230769231
41,0,0,16,90000,43,52,0,0,1,1,1,19,40.2504472271914
33,0,0,16,175000,50,52,0,0,1,1,1,11,67.3076923076923
43,0,0,12,389599,50,52,0,0,1,1,1,25,149.845769230769
45,0,0,20,175000,50,52,1,0,1,1,1,19,67.3076923076923
66,0,0,16,394899,46,52,0,0,1,1,1,44,165.091555183946
44,0,0,16,112946,55,52,0,0,1,1,1,22,39.4916083916084
41,1,0,13,95000,45,52,0,0,1,1,1,22,40.5982905982906
43,0,0,13,65500,40,52,0,0,1,1,5,24,31.4903846153846
39,0,0,16,50186,48,52,1,0,1,1,7,17,20.1065705128205
55,0,0,13,90000,40,52,0,0,1,1,1,36,43.2692307692308
32,1,1,14,28000,38,52,1,0,1,2,7,12,14.17004048583
32,0,0,13,40000,40,52,1,0,1,2,7,13,19.2307692307692
45,0,0,11,26212,40,52,0,0,1,2,1,28,12.6019230769231
24,1,0,18,22000,50,52,0,0,1,1,7,0,8.46153846153846
25,1,0,18,45000,45,52,0,0,1,1,7,1,19.2307692307692
34,0,0,16,65002,40,52,0,0,1,1,1,12,31.2509615384615
41,0,0,20,80000,40,52,0,0,1,1,1,15,38.4615384615385
42,0,0,11,30000,40,52,0,0,1,2,7,25,14.4230769230769
44,0,1,12,26000,40,52,0,0,1,1,1,26,12.5
65,1,0,12,15032,39,52,0,0,1,2,5,47,7.41222879684418
46,0,0,16,155000,50,52,0,0,1,1,1,24,59.6153846153846
32,1,0,14,18002,40,52,0,0,1,1,7,12,8.65480769230769
31,0,0,16,25002,40,52,0,0,1,1,7,9,12.0201923076923
62,1,0,18,58002,40,52,0,0,1,1,1,38,27.8855769230769
61,0,0,16,80000,40,52,0,0,1,1,1,39,38.4615384615385
28,1,0,16,56000,40,52,0,0,1,1,7,6,26.9230769230769
54,1,0,16,50000,50,52,0,0,1,1,1,32,19.2307692307692
46,0,0,16,389599,60,52,0,0,1,1,1,24,124.871474358974
51,0,0,16,189999,65,48,0,0,1,7,1,29,60.8971153846154
51,0,0,12,62000,38,52,0,0,1,1,7,33,31.3765182186235
79,1,0,12,28000,38,52,0,0,1,1,4,61,14.17004048583
45,1,0,16,7000,40,52,0,0,1,1,1,23,3.36538461538462
41,0,0,14,30000,40,52,0,0,1,1,1,21,14.4230769230769
32,1,0,16,22000,47,52,0,0,1,2,7,10,9.00163666121113
57,1,1,16,16000,40,52,0,0,1,1,1,35,7.69230769230769
58,0,1,12,25000,40,52,0,0,1,1,1,40,12.0192307692308
24,1,0,16,40000,40,52,0,0,1,4,7,2,19.2307692307692
23,1,0,16,40000,40,52,0,0,1,1,7,1,19.2307692307692
38,1,0,14,48000,40,52,0,0,1,1,5,18,23.0769230769231
24,0,0,11,10000,40,52,0,0,1,1,7,7,4.80769230769231
52,0,0,20,389599,50,52,0,0,1,1,1,26,149.845769230769
45,0,0,18,150000,50,52,0,0,1,1,1,21,57.6923076923077
41,0,0,18,160000,50,52,0,0,1,1,1,17,61.5384615384615
23,1,0,11,31000,40,52,0,0,1,2,7,6,14.9038461538462
44,0,1,12,35000,40,52,0,0,1,1,5,26,16.8269230769231
30,0,0,16,67000,55,52,0,0,1,1,1,8,23.4265734265734
31,1,1,12,65000,45,52,0,0,1,1,7,13,27.7777777777778
28,1,0,13,42000,40,52,0,0,1,1,7,9,20.1923076923077
44,1,0,16,20800,40,52,0,0,1,2,1,22,10
44,0,0,16,85000,50,52,0,0,1,2,1,22,32.6923076923077
59,0,0,16,50000,40,52,0,0,1,1,1,37,24.0384615384615
30,0,1,8,35000,40,52,0,0,1,1,7,16,16.8269230769231
30,0,1,11,20000,37,52,0,0,1,1,7,13,10.3950103950104
29,1,0,18,95000,45,52,0,0,1,1,1,5,40.5982905982906
33,0,0,16,100000,50,52,0,0,1,1,1,11,38.4615384615385
36,0,0,16,125000,50,52,0,0,1,1,1,14,48.0769230769231
33,0,0,18,191946,55,52,0,0,1,1,1,9,67.113986013986
66,0,0,14,45000,40,52,0,0,1,1,1,46,21.6346153846154
38,0,0,12,81000,40,52,0,0,1,1,1,20,38.9423076923077
62,0,0,12,75000,40,52,0,0,1,1,1,44,36.0576923076923
56,0,0,12,120000,48,52,0,0,1,1,1,38,48.0769230769231
56,1,0,12,30000,38,52,0,0,1,1,1,38,15.1821862348178
26,0,0,13,24000,40,52,0,0,1,1,7,7,11.5384615384615
34,1,0,14,29000,45,52,0,0,1,1,1,14,12.3931623931624
55,0,0,16,20000,40,52,0,0,1,1,1,33,9.61538461538461
55,1,0,16,95000,40,52,0,0,1,1,1,33,45.6730769230769
59,1,0,12,40000,40,52,0,0,1,1,1,41,19.2307692307692
59,0,0,18,60000,40,52,0,0,1,1,1,35,28.8461538461538
37,1,0,16,100000,50,52,0,0,1,1,5,15,38.4615384615385
37,1,0,16,80000,60,52,0,0,1,1,7,15,25.6410256410256
34,0,0,16,150000,60,52,0,0,1,4,1,12,48.0769230769231
38,0,0,16,150000,50,52,0,0,1,1,1,16,57.6923076923077
22,0,0,13,40000,50,52,0,0,1,1,7,3,15.3846153846154
67,0,0,13,50000,40,52,0,0,1,1,1,48,24.0384615384615
52,1,1,16,20000,40,52,0,0,1,1,1,30,9.61538461538461
52,0,1,16,36000,55,52,0,0,1,1,1,30,12.5874125874126
44,0,1,16,65000,40,52,0,0,1,1,1,22,31.25
50,0,1,14,90000,56,52,0,0,1,1,1,30,30.9065934065934
44,1,1,16,90000,40,52,0,0,1,1,1,22,43.2692307692308
34,0,1,13,98000,40,52,0,0,1,1,7,15,47.1153846153846
46,1,1,6,15000,40,50,0,0,1,1,7,34,7.5
41,1,1,12,22000,40,52,0,0,1,1,1,23,10.5769230769231
55,0,1,13,33000,40,52,0,0,1,1,1,36,15.8653846153846
36,1,1,11,20000,40,52,0,0,1,1,7,19,9.61538461538461
37,1,1,4,24000,40,52,0,0,1,1,7,27,11.5384615384615
42,1,1,6,26000,38,52,0,0,1,1,6,30,13.1578947368421
26,1,1,13,26000,42,52,0,0,1,1,7,7,11.9047619047619
51,1,1,12,18000,40,52,0,0,1,1,6,33,8.65384615384615
46,0,1,16,43000,40,52,0,0,1,1,1,24,20.6730769230769
52,0,0,14,70000,40,52,0,0,1,1,5,32,33.6538461538462
35,0,0,16,25000,40,52,0,0,1,1,1,13,12.0192307692308
45,0,0,13,34000,48,52,0,0,1,1,6,26,13.6217948717949
66,0,0,20,98000,40,52,0,0,1,1,1,40,47.1153846153846
70,1,0,13,63000,40,52,0,0,1,1,1,51,30.2884615384615
51,0,0,18,75200,50,52,0,0,1,2,1,27,28.9230769230769
47,1,0,16,16000,40,52,0,0,1,1,1,25,7.69230769230769
49,0,0,16,389599,60,52,0,0,1,1,1,27,124.871474358974
43,1,0,16,160000,55,52,0,0,1,1,1,21,55.9440559440559
51,0,0,14,69000,45,52,0,0,1,1,1,31,29.4871794871795
49,1,0,18,93000,50,52,0,0,1,2,1,25,35.7692307692308
45,0,0,13,50000,40,52,0,0,1,1,1,26,24.0384615384615
66,1,0,8,2500,40,52,0,0,1,2,4,52,1.20192307692308
37,0,0,12,35000,40,52,0,0,1,1,1,19,16.8269230769231
49,0,0,18,80000,40,52,0,0,1,1,1,25,38.4615384615385
46,1,0,18,80000,40,52,0,0,1,1,1,22,38.4615384615385
43,1,0,16,100000,55,52,0,0,1,2,5,21,34.965034965035
34,0,0,16,200000,65,52,0,0,1,1,1,12,59.1715976331361
69,0,0,10,20000,45,52,0,0,1,1,1,53,8.54700854700855
30,0,0,16,158000,50,52,0,0,1,4,7,8,60.7692307692308
47,0,0,16,389599,40,52,0,0,1,1,1,25,187.307211538462
49,0,0,16,200000,51,52,0,0,1,1,1,27,75.4147812971342
55,1,0,16,100000,38,52,0,0,1,4,1,33,50.6072874493927
57,0,0,18,389599,60,52,0,0,1,1,1,33,124.871474358974
40,0,0,16,75000,55,52,0,0,1,1,1,18,26.2237762237762
42,0,0,16,120000,50,52,0,0,1,1,1,20,46.1538461538462
38,0,0,18,105000,40,52,0,0,1,4,1,14,50.4807692307692
29,1,0,14,40000,40,52,0,0,1,2,7,9,19.2307692307692
45,1,0,14,53000,76,52,0,0,1,2,6,25,13.4109311740891
46,0,0,16,389599,50,52,0,0,1,1,1,24,149.845769230769
39,0,0,16,150000,50,52,0,0,1,1,1,17,57.6923076923077
47,1,0,13,6000,40,52,0,0,1,1,1,28,2.88461538461538
48,0,0,13,105000,40,52,0,0,1,1,1,29,50.4807692307692
48,0,0,16,93000,40,50,0,0,1,1,1,26,46.5
33,1,0,16,41000,40,48,0,0,1,2,1,11,21.3541666666667
35,0,0,9,45000,40,52,0,0,1,2,1,20,21.6346153846154
51,1,0,13,44200,62,52,0,0,1,2,7,32,13.7096774193548
54,0,0,18,94000,48,52,0,0,1,1,1,30,37.6602564102564
48,1,0,16,140000,40,52,0,0,1,4,1,26,67.3076923076923
41,1,0,13,53000,40,52,0,0,1,1,1,22,25.4807692307692
44,0,0,12,60002,40,52,0,0,1,1,1,26,28.8471153846154
52,1,0,14,62000,38,52,0,0,1,2,5,32,31.3765182186235
36,0,0,18,200000,60,52,0,0,1,4,1,12,64.1025641025641
33,1,0,18,90000,50,52,0,0,1,4,1,9,34.6153846153846
39,0,0,18,222946,40,52,0,0,1,1,1,15,107.185576923077
37,1,0,16,130000,40,52,0,0,1,5,1,15,62.5
56,1,0,16,48002,46,52,0,0,1,1,1,34,20.0677257525084
28,1,0,16,56000,40,52,0,0,1,1,7,6,26.9230769230769
39,0,0,16,69000,40,52,0,0,1,4,1,17,33.1730769230769
46,1,0,13,100000,45,52,0,0,1,1,5,27,42.7350427350427
20,0,0,11,25000,40,52,0,0,1,2,7,3,12.0192307692308
36,0,0,18,389599,70,52,0,0,1,1,1,12,107.032692307692
45,0,1,18,436465,50,52,0,0,1,1,1,21,167.871153846154
42,0,1,16,85000,50,52,0,0,1,1,1,20,32.6923076923077
42,0,0,16,389599,65,52,0,0,1,1,1,20,115.265976331361
23,0,0,16,10000,40,52,0,0,1,4,7,1,4.80769230769231
25,1,0,16,56000,40,52,0,0,1,4,7,3,26.9230769230769
26,1,0,16,61000,55,52,0,0,1,1,7,4,21.3286713286713
41,0,0,18,95000,40,52,0,0,1,1,1,17,45.6730769230769
52,1,0,11,96000,38,52,0,0,1,1,4,35,48.582995951417
53,0,0,12,45000,40,52,0,0,1,1,5,35,21.6346153846154
37,0,0,13,140000,50,52,0,0,1,1,1,18,53.8461538461538
46,1,0,18,86000,60,52,0,0,1,1,5,22,27.5641025641026
34,0,0,16,49000,50,52,0,0,1,1,7,12,18.8461538461538
29,1,0,16,70000,40,52,0,0,1,1,7,7,33.6538461538462
58,0,0,18,170000,50,52,0,0,1,1,1,34,65.3846153846154
57,1,0,18,90000,40,52,0,0,1,1,1,33,43.2692307692308
38,0,0,18,95000,40,52,0,0,1,1,6,14,45.6730769230769
44,0,1,13,65000,40,52,1,0,1,1,1,25,31.25
47,1,1,13,13000,40,52,0,0,1,1,1,28,6.25
57,1,0,18,20000,40,52,0,1,1,1,1,33,9.61538461538461
60,0,0,16,101000,42,52,0,0,1,1,1,38,46.2454212454212
63,1,0,12,83000,60,52,0,0,1,1,1,45,26.6025641025641
43,0,0,13,65000,65,52,0,0,1,1,1,24,19.2307692307692
37,1,0,14,50000,40,52,0,0,1,1,1,17,24.0384615384615
29,0,0,16,69000,45,52,0,0,1,1,1,7,29.4871794871795
48,0,0,16,130000,50,52,0,0,1,1,1,26,50
56,1,0,12,84000,60,48,0,0,1,1,1,38,29.1666666666667
37,0,0,18,120000,50,52,0,0,1,1,1,13,46.1538461538462
41,0,1,12,23000,60,52,0,0,1,1,1,23,7.37179487179487
43,1,1,13,21000,40,52,0,0,1,1,1,24,10.0961538461538
49,1,0,12,24000,40,52,0,0,1,1,5,31,11.5384615384615
47,0,0,12,34000,50,52,0,0,1,2,3,29,13.0769230769231
45,0,0,18,100000,50,52,0,0,1,1,1,21,38.4615384615385
49,1,0,12,40000,52,52,0,0,1,1,7,31,14.792899408284
28,0,0,16,71000,50,52,0,0,1,1,7,6,27.3076923076923
29,0,0,13,48000,50,52,0,0,1,1,1,10,18.4615384615385
60,0,0,14,106446,51,52,0,0,1,1,5,40,40.1380090497738
53,1,0,13,35000,38,52,0,0,1,1,5,34,17.7125506072875
59,1,0,12,47000,70,52,0,0,1,1,5,41,12.9120879120879
42,0,0,12,65000,60,52,0,0,1,1,1,24,20.8333333333333
56,0,0,16,109000,40,52,0,0,1,1,1,34,52.4038461538462
27,0,0,16,48000,40,52,0,0,1,1,7,5,23.0769230769231
35,0,0,14,85000,50,52,0,0,1,1,1,15,32.6923076923077
36,1,0,14,57000,48,52,0,0,1,1,1,16,22.8365384615385
38,0,0,16,58000,48,52,0,0,1,1,1,16,23.2371794871795
28,1,0,13,83000,40,52,0,0,1,1,7,9,39.9038461538462
64,0,0,13,55000,45,52,0,0,1,1,5,45,23.5042735042735
48,0,0,13,60000,40,52,0,0,1,1,1,29,28.8461538461538
32,0,0,18,85000,45,52,0,0,1,1,1,8,36.3247863247863
49,0,0,14,48000,40,52,0,0,1,1,1,29,23.0769230769231
48,1,0,12,34000,40,52,0,0,1,1,1,30,16.3461538461538
39,0,0,16,65000,40,52,0,0,1,1,1,17,31.25
38,1,0,20,120000,40,52,0,0,1,1,1,12,57.6923076923077
56,1,0,13,48000,40,52,0,0,1,1,5,37,23.0769230769231
28,1,0,16,30000,40,52,0,0,1,1,7,6,14.4230769230769
38,1,0,20,407720,60,52,0,0,1,1,7,12,130.679487179487
46,0,0,20,65000,45,52,0,0,1,4,6,20,27.7777777777778
37,1,0,20,65000,40,52,0,0,1,1,1,11,31.25
42,0,0,18,76000,50,52,0,0,1,1,1,18,29.2307692307692
51,0,0,18,147000,45,52,0,0,1,1,5,27,62.8205128205128
51,1,0,16,80000,40,52,0,0,1,1,5,29,38.4615384615385
48,0,0,20,389599,40,52,0,0,1,4,1,22,187.307211538462
48,0,0,12,60000,40,52,0,0,1,1,1,30,28.8461538461538
20,1,0,13,15794,38,50,0,0,1,1,7,1,8.31263157894737
40,0,0,18,125000,40,52,0,0,1,4,3,16,60.0961538461538
45,0,0,12,100000,40,52,0,0,1,1,1,27,48.0769230769231
43,0,1,20,207838,52,52,0,0,1,1,1,17,76.8631656804734
43,1,1,20,40000,40,52,0,0,1,1,1,17,19.2307692307692
59,0,0,20,389599,55,52,0,0,1,1,1,33,136.223426573427
30,0,0,16,40000,45,52,0,0,1,1,5,8,17.0940170940171
52,1,0,12,32000,40,52,0,0,1,1,7,34,15.3846153846154
32,0,0,16,55000,40,52,0,0,1,1,7,10,26.4423076923077
50,0,0,13,50000,40,52,0,0,1,1,6,31,24.0384615384615
41,0,0,12,21000,40,52,0,0,1,1,7,23,10.0961538461538
45,1,0,12,32000,60,52,0,0,1,1,1,27,10.2564102564103
50,0,0,12,5000,50,52,0,0,1,1,1,32,1.92307692307692
48,0,0,12,42000,40,52,0,0,1,1,1,30,20.1923076923077
53,1,0,12,38000,40,52,0,0,1,1,1,35,18.2692307692308
36,1,1,16,102000,45,52,0,0,1,1,5,14,43.5897435897436
45,1,0,12,35000,40,52,0,0,1,1,1,27,16.8269230769231
51,0,0,12,98002,50,52,0,0,1,1,1,33,37.6930769230769
39,0,0,16,75000,45,52,0,0,1,1,1,17,32.0512820512821
31,0,0,12,85000,45,52,0,0,1,1,7,13,36.3247863247863
44,1,0,18,36400,40,52,0,0,1,1,5,20,17.5
32,0,1,12,15000,40,52,0,0,1,1,7,14,7.21153846153846
61,0,0,14,50000,40,52,0,0,1,1,5,41,24.0384615384615
27,0,0,12,50000,40,52,0,0,1,1,7,9,24.0384615384615
40,1,0,12,40000,45,52,0,0,1,1,5,22,17.0940170940171
38,0,0,16,68000,40,52,0,0,1,1,1,16,32.6923076923077
45,0,0,12,45000,40,52,0,0,1,1,1,27,21.6346153846154
58,0,0,18,389599,80,52,0,0,1,1,1,34,93.6536057692308
37,0,0,18,72500,40,52,0,0,1,4,7,13,34.8557692307692
